name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2000000266.1.1.197.wav,리코타,12160.0,22080.0,여성,20대,인천,ㄹㅣㅋ,/home/hyohyeongjang/phonology/ri/SDRW2000000266.1.1.197.wav
SDRW2000000267.1.1.119.wav,리스트를,0.0,479040.0,여성,20대,경기,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000267.1.1.119.wav
SDRW2000000272.1.1.363.wav,리는,16960.0,21760.0,남성,60대,서울,ㄹㅣㄴ,/home/hyohyeongjang/phonology/ri/SDRW2000000272.1.1.363.wav
SDRW2000000280.1.1.336.wav,리뷰,5760.0,15360.0,여성,20대,경기,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000280.1.1.336.wav
SDRW2000000280.1.1.359.wav,리뷰,5440.0,12800.0,여성,20대,경기,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000280.1.1.359.wav
SDRW2000000289.1.1.184.wav,리조트,2560.0,13120.0,남성,20대,광주,ㄹㅣㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000289.1.1.184.wav
SDRW2000000289.1.1.186.wav,리조트,0.0,3840.0,남성,20대,광주,ㄹㅣㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000289.1.1.186.wav
SDRW2000000289.1.1.26.wav,리조트,0.0,478400.0,남성,20대,광주,ㄹㅣㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000289.1.1.26.wav
SDRW2000000291.1.1.409.wav,류의,4160.0,10240.0,남성,20대,광주,ㄹㅠㅢ,/home/hyohyeongjang/phonology/ri/SDRW2000000291.1.1.409.wav
SDRW2000000292.1.1.264.wav,리얼,18560.0,29120.0,여성,20대,광주,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000292.1.1.264.wav
SDRW2000000294.1.1.101.wav,리스트를,0.0,14400.0,남성,20대,광주,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000294.1.1.101.wav
SDRW2000000294.1.1.123.wav,리스트가,24320.0,31040.0,남성,20대,광주,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000294.1.1.123.wav
SDRW2000000294.1.1.125.wav,리스트가,4160.0,11840.0,남성,20대,광주,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000294.1.1.125.wav
SDRW2000000294.1.1.128.wav,리스트,11200.0,18240.0,남성,20대,광주,ㄹㅣㅅ,/home/hyohyeongjang/phonology/ri/SDRW2000000294.1.1.128.wav
SDRW2000000298.1.1.182.wav,류의,11520.0,17280.0,남성,20대,경기,ㄹㅠㅢ,/home/hyohyeongjang/phonology/ri/SDRW2000000298.1.1.182.wav
SDRW2000000303.1.1.442.wav,리치,6400.0,12480.0,남성,20대,서울,ㄹㅣㅊ,/home/hyohyeongjang/phonology/ri/SDRW2000000303.1.1.442.wav
SDRW2000000332.1.1.164.wav,리프트를,0.0,6720.0,여성,60대,서울,ㄹㅣㅍ,/home/hyohyeongjang/phonology/ri/SDRW2000000332.1.1.164.wav
SDRW2000000333.1.1.76.wav,리모델링을,0.0,10240.0,여성,20대,경기,ㄹㅣㅁ,/home/hyohyeongjang/phonology/ri/SDRW2000000333.1.1.76.wav
SDRW2000000338.1.1.47.wav,리그들을,13120.0,20480.0,남성,30대,서울,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000338.1.1.47.wav
SDRW2000000338.1.1.68.wav,류현진,19520.0,28160.0,남성,20대,서울,ㄹㅠㅎ,/home/hyohyeongjang/phonology/ri/SDRW2000000338.1.1.68.wav
SDRW2000000338.1.1.78.wav,류현진이,0.0,12480.0,남성,20대,서울,ㄹㅠㅎ,/home/hyohyeongjang/phonology/ri/SDRW2000000338.1.1.78.wav
SDRW2000000347.1.1.322.wav,리트비아,0.0,9280.0,여성,20대,부산,ㄹㅣㅌ,/home/hyohyeongjang/phonology/ri/SDRW2000000347.1.1.322.wav
SDRW2000000351.1.1.6.wav,류준열을,1280.0,15040.0,여성,20대,광주,ㄹㅠㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000351.1.1.6.wav
SDRW2000000351.1.1.6.wav,류준열이,15040.0,25920.0,여성,20대,광주,ㄹㅠㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000351.1.1.6.wav
SDRW2000000362.1.1.375.wav,리트리버,3520.0,14400.0,여성,10대,서울,ㄹㅣㅌ,/home/hyohyeongjang/phonology/ri/SDRW2000000362.1.1.375.wav
SDRW2000000364.1.1.69.wav,리틀,0.0,5760.0,남성,30대,경남,ㄹㅣㅌ,/home/hyohyeongjang/phonology/ri/SDRW2000000364.1.1.69.wav
SDRW2000000368.1.1.235.wav,리얼하게,0.0,479680.0,여성,30대,대전,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000368.1.1.235.wav
SDRW2000000368.1.1.316.wav,리얼하게,2880.0,13760.0,여성,30대,대전,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000368.1.1.316.wav
SDRW2000000374.1.1.220.wav,리뷰를,1920.0,9280.0,여성,10대,경기,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000374.1.1.220.wav
SDRW2000000375.1.1.223.wav,리뉴얼,0.0,9920.0,여성,10대,경기,ㄹㅣㄴ,/home/hyohyeongjang/phonology/ri/SDRW2000000375.1.1.223.wav
SDRW2000000382.1.1.196.wav,리더십을,14080.0,23360.0,남성,30대,부산,ㄹㅣㄷ,/home/hyohyeongjang/phonology/ri/SDRW2000000382.1.1.196.wav
SDRW2000000408.1.1.109.wav,리포트,0.0,9280.0,여성,30대,광주,ㄹㅣㅍ,/home/hyohyeongjang/phonology/ri/SDRW2000000408.1.1.109.wav
SDRW2000000408.1.1.322.wav,리포트,0.0,7040.0,여성,30대,광주,ㄹㅣㅍ,/home/hyohyeongjang/phonology/ri/SDRW2000000408.1.1.322.wav
SDRW2000000408.1.1.72.wav,리포트,4160.0,14400.0,여성,30대,광주,ㄹㅣㅍ,/home/hyohyeongjang/phonology/ri/SDRW2000000408.1.1.72.wav
SDRW2000000409.1.1.342.wav,리그가,25920.0,32320.0,남성,30대,광주,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000409.1.1.342.wav
SDRW2000000410.1.1.174.wav,리조트를,8960.0,19520.0,남성,30대,광주,ㄹㅣㅈ,/home/hyohyeongjang/phonology/ri/SDRW2000000410.1.1.174.wav
SDRW2000000413.1.1.357.wav,리딩,0.0,15040.0,남성,30대,제주,ㄹㅣㄷ,/home/hyohyeongjang/phonology/ri/SDRW2000000413.1.1.357.wav
SDRW2000000413.1.1.78.wav,류현진,0.0,4800.0,남성,30대,제주,ㄹㅠㅎ,/home/hyohyeongjang/phonology/ri/SDRW2000000413.1.1.78.wav
SDRW2000000424.1.1.191.wav,리어카,0.0,21120.0,여성,10대,제주,ㄹㅣㅓ,/home/hyohyeongjang/phonology/ri/SDRW2000000424.1.1.191.wav
SDRW2000000430.1.1.75.wav,리치라는,11200.0,25280.0,여성,20대,경기,ㄹㅣㅊ,/home/hyohyeongjang/phonology/ri/SDRW2000000430.1.1.75.wav
SDRW2000000446.1.1.245.wav,리턴,0.0,7040.0,여성,40대,서울,ㄹㅣㅌ,/home/hyohyeongjang/phonology/ri/SDRW2000000446.1.1.245.wav
