name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2100001374.1.1.75.wav,뉴스에서도,7680.0,28800.0,남성,50대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001374.1.1.75.wav
SDRW2100001376.1.1.123.wav,뉴스를,26880.0,35200.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001376.1.1.123.wav
SDRW2100001376.1.1.130.wav,뉴스에서,11840.0,18880.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001376.1.1.130.wav
SDRW2100001383.1.1.58.wav,뉴스,31040.0,32960.0,여성,20대,대구,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001383.1.1.58.wav
SDRW2100001383.1.1.78.wav,뉴스는,0.0,9280.0,여성,30대,대구,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001383.1.1.78.wav
SDRW2100001391.1.1.178.wav,뉴스들은,8320.0,17920.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001391.1.1.178.wav
SDRW2100001395.1.1.1.wav,뉴스를,24320.0,32320.0,여성,50대,광주,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001395.1.1.1.wav
SDRW2100001399.1.1.270.wav,뉴요커,6720.0,20480.0,여성,30대,경기,ㄴㅠㅛ,/home/hyohyeongjang/phonology/ni/SDRW2100001399.1.1.270.wav
SDRW2100001401.1.1.219.wav,뉴스를,0.0,7680.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001401.1.1.219.wav
SDRW2100001403.1.1.1.wav,뉴스로,22400.0,39680.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.1.wav
SDRW2100001403.1.1.113.wav,뉴스로,19840.0,26560.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.113.wav
SDRW2100001403.1.1.114.wav,뉴스라는,18880.0,26560.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.114.wav
SDRW2100001403.1.1.120.wav,뉴스를,15360.0,21440.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.120.wav
SDRW2100001403.1.1.126.wav,뉴스를,33920.0,42560.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.126.wav
SDRW2100001403.1.1.179.wav,뉴스,21120.0,25600.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.179.wav
SDRW2100001403.1.1.185.wav,뉴스가,22720.0,29120.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.185.wav
SDRW2100001403.1.1.214.wav,뉴스가,16320.0,23040.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.214.wav
SDRW2100001403.1.1.236.wav,뉴스를,14080.0,22400.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.236.wav
SDRW2100001403.1.1.3.wav,뉴스에,14080.0,23360.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.3.wav
SDRW2100001403.1.1.32.wav,뉴스에,9920.0,16000.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.32.wav
SDRW2100001403.1.1.33.wav,뉴스라는,8640.0,16000.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.33.wav
SDRW2100001403.1.1.49.wav,뉴스,4800.0,8640.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.49.wav
SDRW2100001403.1.1.56.wav,뉴스인지,8640.0,25920.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.56.wav
SDRW2100001403.1.1.87.wav,뉴스가,17920.0,24640.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001403.1.1.87.wav
SDRW2100001407.1.1.18.wav,뉴스에,12480.0,19520.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.18.wav
SDRW2100001407.1.1.19.wav,뉴스에,6400.0,13440.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.19.wav
SDRW2100001407.1.1.208.wav,뉴스,19840.0,23680.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.208.wav
SDRW2100001407.1.1.221.wav,뉴스도,17600.0,22720.0,여성,50대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.221.wav
SDRW2100001407.1.1.36.wav,뉴스야,3520.0,11520.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.36.wav
SDRW2100001407.1.1.38.wav,뉴스라고,24960.0,33600.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.38.wav
SDRW2100001407.1.1.64.wav,뉴스를,3200.0,9600.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001407.1.1.64.wav
SDRW2100001411.1.1.104.wav,뉴스가,7040.0,11200.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.104.wav
SDRW2100001411.1.1.2.wav,뉴스가,12480.0,18880.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.2.wav
SDRW2100001411.1.1.242.wav,뉴스가,6720.0,14080.0,남성,30대,전남,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.242.wav
SDRW2100001411.1.1.296.wav,뉴스에,8960.0,15360.0,남성,30대,전남,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.296.wav
SDRW2100001411.1.1.3.wav,뉴스에,13760.0,18880.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.3.wav
SDRW2100001411.1.1.320.wav,뉴스를,5440.0,12480.0,남성,30대,전남,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.320.wav
SDRW2100001411.1.1.37.wav,뉴스를,12480.0,18240.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001411.1.1.37.wav
SDRW2100001415.1.1.1.wav,뉴스라고,7680.0,15680.0,여성,30대,경기,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001415.1.1.1.wav
