id,sex,age,principal_residence
SD2100165,남성,20대,경기
SD2100166,남성,20대,경기
SD2100167,여성,20대,서울
SD2100168,여성,20대,서울
SD2100167,여성,20대,서울
SD2100168,여성,20대,서울
SD2100169,여성,20대,서울
SD2100170,여성,20대,서울
SD2100169,여성,20대,서울
SD2100170,여성,20대,서울
SD2100171,여성,40대,서울
SD2100172,여성,40대,서울
SD2100171,여성,40대,서울
SD2100172,여성,40대,서울
SD2100173,남성,20대,경기
SD2100174,남성,20대,전북
SD2100173,남성,20대,경기
SD2100174,남성,20대,전북
SD2100175,여성,50대,대구
SD2100176,여성,50대,서울
SD2100175,여성,50대,대구
SD2100176,여성,50대,서울
SD2100177,여성,60대 이상,서울
SD2100178,여성,60대 이상,전북
SD2100177,여성,60대 이상,서울
SD2100178,여성,60대 이상,전북
SD2100179,여성,60대 이상,전북
SD2100180,여성,60대 이상,전남
SD2100179,여성,60대 이상,전북
SD2100180,여성,60대 이상,전남
SD2100181,여성,20대,서울
SD2100182,남성,20대,서울
SD2100181,여성,20대,서울
SD2100182,남성,20대,서울
SD2100183,여성,60대 이상,경기
SD2100184,여성,60대 이상,경북
SD2100183,여성,60대 이상,경기
SD2100184,여성,60대 이상,경북
SD2100185,남성,40대,전남
SD2100186,여성,30대,서울
SD2100185,남성,40대,전남
SD2100186,여성,30대,서울
SD2100187,여성,60대 이상,서울
SD2100188,남성,40대,서울
SD2100187,여성,60대 이상,서울
SD2100188,남성,40대,서울
SD2100189,남성,30대,서울
SD2100190,남성,30대,서울
SD2100189,남성,30대,서울
SD2100190,남성,30대,서울
SD2100191,여성,40대,서울
SD2100192,여성,30대,경기
SD2100191,여성,40대,서울
SD2100192,여성,30대,경기
SD2100193,여성,20대,경기
SD2100194,여성,20대,경기
SD2100193,여성,20대,경기
SD2100194,여성,20대,경기
SD2100195,여성,50대,서울
SD2100196,여성,50대,서울
SD2100195,여성,50대,서울
SD2100196,여성,50대,서울
SD2100197,여성,30대,서울
SD2100198,남성,30대,서울
SD2100197,여성,30대,서울
SD2100198,남성,30대,서울
SD2100199,여성,40대,서울
SD2100200,여성,40대,서울
SD2100199,여성,40대,서울
SD2100200,여성,40대,서울
SD2100201,여성,50대,서울
SD2100202,여성,50대,서울
SD2100201,여성,50대,서울
SD2100202,여성,50대,서울
SD2100203,남성,20대,경기
SD2100204,여성,20대,서울
SD2100203,남성,20대,경기
SD2100204,여성,20대,서울
SD2100205,여성,40대,서울
SD2100206,여성,20대,경기
SD2100205,여성,40대,서울
SD2100206,여성,20대,경기
SD2100207,여성,60대 이상,서울
SD2100208,여성,60대 이상,서울
SD2100207,여성,60대 이상,서울
SD2100208,여성,60대 이상,서울
SD2110209,여성,20대,서울
SD2110210,여성,20대,서울
SD2110209,여성,20대,서울
SD2110210,여성,20대,서울
SD2100211,남성,20대,울산
SD2100212,남성,20대,대구
SD2100211,남성,20대,울산
SD2100212,남성,20대,대구
SD2100213,남성,30대,서울
SD2100214,남성,30대,경기
SD2100213,남성,30대,서울
SD2100214,남성,30대,경기
SD2110215,여성,10대,서울
SD2100216,여성,10대,서울
SD2110215,여성,10대,서울
SD2100216,여성,10대,서울
SD2100217,남성,20대,서울
SD2100218,여성,10대,부산
SD2100217,남성,20대,서울
SD2100218,여성,10대,부산
SD2100219,남성,20대,서울
SD2100220,남성,20대,인천
SD2100219,남성,20대,서울
SD2100220,남성,20대,인천
SD2100221,여성,10대,경기
SD2100222,여성,10대,서울
SD2100221,여성,10대,경기
SD2100222,여성,10대,서울
SD2100223,남성,30대,서울
SD2100224,남성,30대,경북
SD2100223,남성,30대,서울
SD2100224,남성,30대,경북
SD2100225,여성,60대 이상,서울
SD2100226,여성,50대,경기
SD2100225,여성,60대 이상,서울
SD2100226,여성,50대,경기
SD2100227,여성,20대,경기
SD2100228,남성,20대,인천
SD2100227,여성,20대,경기
SD2100228,남성,20대,인천
SD2100229,여성,30대,서울
SD2100230,남성,30대,경기
SD2100229,여성,30대,서울
SD2100230,남성,30대,경기
SD2100231,남성,20대,서울
SD2100232,여성,20대,서울
SD2100231,남성,20대,서울
SD2100232,여성,20대,서울
SD2100233,남성,10대,경기
SD2100234,여성,10대,경기
SD2100233,남성,10대,경기
SD2100234,여성,10대,경기
SD2100235,여성,60대 이상,서울
SD2100236,여성,40대,경기
SD2100235,여성,60대 이상,서울
SD2100236,여성,40대,경기
SD2100237,여성,30대,충남
SD2100238,여성,30대,충남
SD2100237,여성,30대,충남
SD2100238,여성,30대,충남
SD2100239,여성,20대,서울
SD2100240,여성,20대,서울
SD2100239,여성,20대,서울
SD2100240,여성,20대,서울
SD2100241,남성,20대,서울
SD2100242,여성,20대,대전
SD2100241,남성,20대,서울
SD2100242,여성,20대,대전
SD2100243,여성,50대,서울
SD2100244,여성,50대,충북
SD2100243,여성,50대,서울
SD2100244,여성,50대,충북
SD2100245,여성,30대,서울
SD2100246,여성,20대,서울
SD2100245,여성,30대,서울
SD2100246,여성,20대,서울
SD2110247,여성,20대,전북
SD2100248,여성,20대,서울
SD2110247,여성,20대,전북
SD2100248,여성,20대,서울
SD2100249,여성,60대 이상,서울
SD2100250,여성,60대 이상,강원
SD2100249,여성,60대 이상,서울
SD2100250,여성,60대 이상,강원
SD2100251,여성,20대,충북
SD2100252,여성,20대,충북
SD2100251,여성,20대,충북
SD2100252,여성,20대,충북
SD2100253,여성,20대,경기
SD2100254,남성,20대,서울
SD2100253,여성,20대,경기
SD2100254,남성,20대,서울
SD2100255,여성,40대,강원
SD2100256,여성,50대,광주
SD2100255,여성,40대,강원
SD2100256,여성,50대,광주
SD2100257,여성,20대,서울
SD2100258,남성,20대,서울
SD2100257,여성,20대,서울
SD2100258,남성,20대,서울
SD2100259,여성,20대,경기
SD2110260,여성,20대,경남
SD2100259,여성,20대,경기
SD2110260,여성,20대,경남
SD2100261,여성,40대,서울
SD2100262,여성,40대,서울
SD2100261,여성,40대,서울
SD2100262,여성,40대,서울
SD2100263,여성,20대,대구
SD2100264,여성,20대,서울
SD2100263,여성,20대,대구
SD2100264,여성,20대,서울
SD2100265,남성,20대,인천
SD2100266,남성,20대,인천
SD2100265,남성,20대,인천
SD2100266,남성,20대,인천
SD2100267,여성,30대,서울
SD2100268,여성,60대 이상,경기
SD2100267,여성,30대,서울
SD2100268,여성,60대 이상,경기
SD2100269,여성,20대,서울
SD2100270,남성,20대,서울
SD2100269,여성,20대,서울
SD2100270,남성,20대,서울
SD2100271,여성,50대,전남
SD2100272,여성,50대,서울
SD2100271,여성,50대,전남
SD2100272,여성,50대,서울
SD2100273,여성,20대,서울
SD2100274,남성,20대,인천
SD2100273,여성,20대,서울
SD2100274,남성,20대,인천
SD2100275,여성,20대,전남
SD2100276,여성,20대,인천
SD2100275,여성,20대,전남
SD2100276,여성,20대,인천
SD2100277,남성,20대,서울
SD2100278,남성,20대,인천
SD2100277,남성,20대,서울
SD2100278,남성,20대,인천
SD2100279,여성,10대,서울
SD2100280,여성,20대,서울
SD2100279,여성,10대,서울
SD2100280,여성,20대,서울
SD2100281,여성,50대,광주
SD2100282,여성,50대,광주
SD2100281,여성,50대,광주
SD2100282,여성,50대,광주
SD2100283,여성,20대,경기
SD2100284,여성,20대,경기
SD2100283,여성,20대,경기
SD2100284,여성,20대,경기
SD2100285,남성,20대,경기
SD2100286,여성,20대,경기
SD2100285,남성,20대,경기
SD2100286,여성,20대,경기
SD2100287,남성,20대,충북
SD2100288,남성,20대,충북
SD2100287,남성,20대,충북
SD2100288,남성,20대,충북
SD2100289,여성,30대,서울
SD2100290,여성,60대 이상,전남
SD2100289,여성,30대,서울
SD2100290,여성,60대 이상,전남
SD2100291,여성,40대,서울
SD2100292,여성,40대,서울
SD2100291,여성,40대,서울
SD2100292,여성,40대,서울
SD2100293,여성,30대,대구
SD2100294,여성,30대,서울
SD2100293,여성,30대,대구
SD2100294,여성,30대,서울
SD2100295,여성,20대,서울
SD2100296,여성,20대,서울
SD2100295,여성,20대,서울
SD2100296,여성,20대,서울
SD2100297,여성,20대,대전
SD2100298,여성,20대,대구
SD2100297,여성,20대,대전
SD2100298,여성,20대,대구
SD2100299,여성,20대,서울
SD2100300,여성,40대,서울
SD2100299,여성,20대,서울
SD2100300,여성,40대,서울
SD2100301,여성,50대,서울
SD2100302,여성,50대,서울
SD2100301,여성,50대,서울
SD2100302,여성,50대,서울
SD2100303,남성,10대,경기
SD2100304,남성,10대,경북
SD2100303,남성,10대,경기
SD2100304,남성,10대,경북
SD2100305,남성,20대,부산
SD2100306,여성,30대,서울
SD2100305,남성,20대,부산
SD2100306,여성,30대,서울
SD2100307,남성,20대,경기
SD2100308,여성,20대,경기
SD2100307,남성,20대,경기
SD2100308,여성,20대,경기
SD2100309,여성,20대,부산
SD2100310,여성,20대,충북
SD2100309,여성,20대,부산
SD2100310,여성,20대,충북
SD2100311,남성,20대,서울
SD2100312,남성,20대,광주
SD2100311,남성,20대,서울
SD2100312,남성,20대,광주
SD2100313,여성,50대,서울
SD2100314,여성,40대,서울
SD2100313,여성,50대,서울
SD2100314,여성,40대,서울
SD2100315,여성,40대,강원
SD2100316,여성,40대,서울
SD2100315,여성,40대,강원
SD2100316,여성,40대,서울
SD2100317,남성,40대,서울
SD2100318,남성,40대,서울
SD2100317,남성,40대,서울
SD2100316,남성,40대,서울
SD2100315,여성,50대,서울
SD2100314,여성,60대 이상,서울
SD2100313,여성,50대,서울
SD2100320,여성,60대 이상,서울
SD2100321,여성,20대,경기
SD2110322,여성,20대,경남
SD2100321,여성,20대,경기
SD2110322,여성,20대,경남
SD2100323,여성,10대,서울
SD2100324,남성,10대,서울
SD2100323,여성,10대,서울
SD2100324,남성,10대,서울
SD2100325,여성,20대,경기
SD2100326,여성,20대,제주
SD2100325,여성,20대,경기
SD2100326,여성,20대,제주
SD2100327,남성,20대,서울
SD2100328,여성,30대,경기
SD2100327,남성,20대,서울
SD2100328,여성,30대,경기
SD2100329,남성,20대,경기
SD2100330,여성,20대,충북
SD2100329,남성,20대,경기
SD2100330,여성,20대,충북
SD2100331,여성,20대,서울
SD2100332,남성,40대,부산
SD2100331,여성,20대,서울
SD2100332,남성,40대,부산
SD2100333,여성,20대,서울
SD2110334,여성,20대,서울
SD2100333,여성,20대,서울
SD2110334,여성,20대,서울
SD2100335,여성,20대,서울
SD2100336,여성,20대,서울
SD2100335,여성,20대,서울
SD2100336,여성,20대,서울
SD2110337,여성,10대,서울
SD2110338,여성,10대,경기
SD2110337,여성,10대,서울
SD2110338,여성,10대,경기
SD2100339,여성,50대,서울
SD2100340,여성,40대,서울
SD2100339,여성,50대,서울
SD2100340,여성,40대,서울
SD2100341,남성,20대,인천
SD2100342,여성,20대,서울
SD2100341,남성,20대,인천
SD2100342,여성,20대,서울
SD2100343,여성,20대,서울
SD2100344,여성,50대,서울
SD2100343,여성,20대,서울
SD2100344,여성,50대,서울
SD2100345,여성,50대,경기
SD2100346,여성,50대,전남
SD2100345,여성,50대,경기
SD2100346,여성,50대,전남
SD2100347,남성,20대,서울
SD2110348,남성,20대,서울
SD2100347,남성,20대,서울
SD2110348,남성,20대,서울
SD2110349,여성,20대,서울
SD2100350,여성,20대,서울
SD2110349,여성,20대,서울
SD2100350,여성,20대,서울
SD2100351,여성,20대,서울
SD2100352,여성,20대,서울
SD2100351,여성,20대,서울
SD2100352,여성,20대,서울
SD2100353,남성,20대,서울
SD2100354,남성,20대,제주
SD2100353,남성,20대,서울
SD2100354,남성,20대,제주
SD2100355,남성,20대,서울
SD2100356,남성,30대,서울
SD2100355,남성,20대,서울
SD2100356,남성,30대,서울
SD2100357,남성,20대,서울
SD2100358,남성,20대,경기
SD2100357,남성,20대,서울
SD2100358,남성,20대,경기
SD2100359,여성,20대,서울
SD2100360,남성,30대,경기
SD2100359,여성,20대,서울
SD2100360,남성,30대,경기
SD2100361,여성,40대,서울
SD2100362,여성,50대,서울
SD2100361,여성,40대,서울
SD2100362,여성,50대,서울
SD2100363,여성,30대,경북
SD2100364,여성,20대,서울
SD2100363,여성,30대,경북
SD2100364,여성,20대,서울
SD2100365,여성,20대,서울
SD2100366,여성,20대,서울
SD2100365,여성,20대,서울
SD2100366,여성,20대,서울
SD2100367,여성,40대,경기
SD2100368,여성,40대,경기
SD2100367,여성,40대,경기
SD2100368,여성,40대,경기
SD2110369,여성,30대,경기
SD2100370,남성,30대,서울
SD2110369,여성,30대,경기
SD2100370,남성,30대,서울
SD2100371,여성,50대,전남
SD2100372,여성,50대,전남
SD2100371,여성,50대,전남
SD2100372,여성,50대,전남
SD2110373,남성,20대,서울
SD2100374,남성,20대,서울
SD2110373,남성,20대,서울
SD2100374,남성,20대,서울
SD2100375,여성,20대,서울
SD2100376,여성,20대,인천
SD2100375,여성,20대,서울
SD2100376,여성,20대,인천
SD2100377,여성,20대,서울
SD2100378,여성,20대,서울
SD2100377,여성,20대,서울
SD2100378,여성,20대,서울
SD2100379,여성,20대,전북
SD2110380,여성,20대,서울
SD2100379,여성,20대,전북
SD2110380,여성,20대,서울
SD2100381,여성,20대,서울
SD2100382,남성,20대,서울
SD2100381,여성,20대,서울
SD2100382,남성,20대,서울
SD2100383,여성,30대,인천
SD2100384,여성,20대,경남
SD2100383,여성,30대,인천
SD2100384,여성,20대,경남
SD2100385,여성,20대,서울
SD2100386,여성,20대,서울
SD2100385,여성,20대,서울
SD2100386,여성,20대,서울
SD2100387,여성,20대,서울
SD2100388,여성,20대,서울
SD2100387,여성,20대,서울
SD2100388,여성,20대,서울
SD2100389,여성,20대,경기
SD2100390,여성,20대,경기
SD2100389,여성,20대,경기
SD2100390,여성,20대,경기
SD2100391,여성,20대,경기
SD2100392,남성,20대,전남
SD2100391,여성,20대,경기
SD2100392,남성,20대,전남
SD2100393,여성,50대,전남
SD2100394,여성,50대,인천
SD2100393,여성,50대,전남
SD2100394,여성,50대,인천
SD2100395,여성,20대,서울
SD2100396,여성,20대,서울
SD2100395,여성,20대,서울
SD2100396,여성,20대,서울
SD2100397,여성,30대,제주
SD2100398,여성,30대,제주
SD2100397,여성,30대,제주
SD2100398,여성,30대,제주
SD2100399,여성,10대,서울
SD2100400,여성,20대,서울
SD2100399,여성,10대,서울
SD2100400,여성,20대,서울
SD2100401,여성,20대,서울
SD2100402,여성,20대,서울
SD2100401,여성,20대,서울
SD2100402,여성,20대,서울
SD2100403,여성,20대,서울
SD2110404,여성,20대,서울
SD2100403,여성,20대,서울
SD2110404,여성,20대,서울
SD2110405,여성,20대,서울
SD2100406,여성,20대,경기
SD2110405,여성,20대,서울
SD2100406,여성,20대,경기
SD2110407,남성,20대,서울
SD2110408,여성,20대,전남
SD2110407,남성,20대,서울
SD2110408,여성,20대,전남
SD2100409,여성,30대,광주
SD2100410,남성,40대,서울
SD2100409,여성,30대,광주
SD2100410,남성,40대,서울
SD2110411,남성,30대,서울
SD2100412,남성,30대,서울
SD2110411,남성,30대,서울
SD2100412,남성,30대,서울
SD2100413,여성,20대,서울
SD2110414,여성,20대,서울
SD2100413,여성,20대,서울
SD2110414,여성,20대,서울
SD2100415,여성,40대,서울
SD2100416,남성,50대,부산
SD2100415,여성,40대,서울
SD2100416,남성,50대,부산
SD2100417,여성,20대,서울
SD2100418,여성,20대,경기
SD2100417,여성,20대,서울
SD2100418,여성,20대,경기
SD2100419,여성,20대,서울
SD2100420,여성,20대,서울
SD2100419,여성,20대,서울
SD2100420,여성,20대,서울
SD2100421,남성,30대,강원
SD2100422,남성,30대,경남
SD2100421,남성,30대,강원
SD2100422,남성,30대,경남
SD2100423,여성,20대,경기
SD2100424,여성,20대,경기
SD2100423,여성,20대,경기
SD2100424,여성,20대,경기
SD2100425,여성,20대,경기
SD2110426,여성,20대,서울
SD2100425,여성,20대,경기
SD2110426,여성,20대,서울
SD2100427,여성,20대,서울
SD2100428,남성,20대,서울
SD2100427,여성,20대,서울
SD2100428,남성,20대,서울
SD2100429,여성,20대,경기
SD2100430,여성,20대,서울
SD2100429,여성,20대,경기
SD2100430,여성,20대,서울
SD2100431,여성,30대,서울
SD2100432,남성,30대,전남
SD2100431,여성,30대,서울
SD2100432,남성,30대,전남
SD2100433,여성,20대,강원
SD2100434,남성,20대,인천
SD2100433,여성,20대,강원
SD2100434,남성,20대,인천
SD2100435,남성,20대,서울
SD2100436,남성,20대,서울
SD2100435,남성,20대,서울
SD2100436,남성,20대,서울
SD2100437,여성,20대,경북
SD2100438,여성,20대,경북
SD2100437,여성,20대,경북
SD2100438,여성,20대,경북
SD2100439,남성,20대,서울
SD2100440,여성,20대,대구
SD2100439,남성,20대,서울
SD2100440,여성,20대,대구
SD2100441,여성,20대,서울
SD2100442,여성,20대,서울
SD2100441,여성,20대,서울
SD2100442,여성,20대,서울
SD2110443,남성,30대,서울
SD2100444,남성,20대,서울
SD2110443,남성,30대,서울
SD2100444,남성,20대,서울
SD2100445,남성,20대,경기
SD2100446,남성,20대,경기
