folder,id,form,original_form,speaker_id,start,end,note
SDRW2100002091,SDRW2100002091.1.1.122,니가 그릭요거트 만들 때,니가 그릭요거트 만들 때,SD2101870,388.039,390.789,
SDRW2100002091,SDRW2100002091.1.1.246,니 말대로 화장실은,니 말대로 화장실은,SD2101870,819.49,821.38901,
SDRW2100002091,SDRW2100002091.1.1.263,니가 잘 안 먹는 콩이랑 두부,니가 잘 안 먹는 콩이랑 두부,SD2101870,889.349,892.329,
SDRW2100002098,SDRW2100002098.1.1.37,아니면 뉴스 이런 거를 많이 보긴 하는데,아니면 뉴스 이런 거를 많이 보긴 하는데,SD2101875,120.72,123.79,
SDRW2100002098,SDRW2100002098.1.1.38,뉴스 댓글이나 이런 걸 많이 보긴 하는데,뉴스 댓글이나 이런 걸 많이 보긴 하는데,SD2101875,125.43,128.03,
SDRW2100002099,SDRW2100002099.1.1.200,나도 넷플릭스는 계속 갈 거 같은데 얼마 전에 뉴스 기사 봤는데,나도 넷플릭스는 계속 갈 거 같은데 얼마 전에 뉴스 기사 봤는데,SD2101876,790.95897,795.47902,
SDRW2100002100,SDRW2100002100.1.1.1,나 얼마 전에 뉴스 기사를 봤는데 너는,나 얼마 전에 뉴스 기사를 봤는데 너는,SD2101876,0.44,3.252,
SDRW2100002100,SDRW2100002100.1.1.11,인제 너도 그런 뉴스 기사를 봤을지 모르겠지만,인제 너도 그런 뉴스 기사를 봤을지 모르겠지만,SD2101876,34.17,37.97,
SDRW2100002113,SDRW2100002113.1.1.207,경제 티브이 하나도 안 봤었는데 요즘은 경제 뉴스 경제,경제 티브이 하나도 안 봤었는데 요즘은 경제 뉴스 경제,SD2101885,742.24897,747.14902,
SDRW2100002118,SDRW2100002118.1.1.48,요새 또 뉴스에도 기사 거리가 많이 올라오는 게,요새 또 뉴스에도 기사 거리가 많이 올라오는 게,SD2101893,133.91001,137.61,
SDRW2100002120,SDRW2100002120.1.1.329,니 다른 사람들이 생각하는 것보다 많은 생각을 했기 때문에,니 다른 사람들이 생각하는 것보다 많은 생각을 했기 때문에,SD2101893,856.30897,860.04899,
SDRW2100002122,SDRW2100002122.1.1.217,응 왜냐하면은 뉴스 봤을 때 그때 왜 청약 오피스텔 청약이 엄청 인기가 많고 올라간다고 했잖아?,응 왜냐면은 뉴스 봤을 때 그때 왜 청약 오피스텔 청약이 엄청 인기가 많고 올라간다고 했잖아?,SD2101900,704.84,710.61385,
SDRW2100002126,SDRW2100002126.1.1.246,예전에 니가 입사할 때랑 비교해서,예전에 니가 입소할 때랑 비교해서,SD2101905,733.66,736.38,
SDRW2100002127,SDRW2100002127.1.1.90,는 그런 기술을 뭐 뉴스에서 몇 개 본 적 있는데,는 그런 기술을 뭐 뉴스에서 몇 개 본 적 있는데,SD2101906,308.31,311.92845,
SDRW2100002135,SDRW2100002135.1.1.151,아무래도 최근에 뉴스를 보면 많이 알겠지만,아무래도 최근에 뉴쓰를 보면 많이 알겠지만,SD2101918,495.2651,498.789,
SDRW2100002135,SDRW2100002135.1.1.158,어 이번에 최근 뉴스에도 보면 학생들의 그 학습 양 이라든가,어 이번에 최근 뉴쓰에도 보면은 학생들의 그 학습 양 이라든가,SD2101918,519.4599,524.209,
SDRW2100002135,SDRW2100002135.1.1.171,이런 게 조금 더 떨어진다는 그런 뉴스를 저도 보게 되었습니다.,이런 게 조금 더 떨어진다는 그런 뉴쓰를 저도 보게 되었습니다.,SD2101917,561.34897,565.37903,
SDRW2100002136,SDRW2100002136.1.1.133,어 어제 뉴스 같은 경우도 보면은 결국에는,어 어제 뉴스 같은 경우도 보면은 결국에는,SD2101918,300.57,303.45,
SDRW2100002137,SDRW2100002137.1.1.350,뉴스 나오고 그랬었잖아,뉴스 나오고 그랬었잖아,SD2101887,854.376,855.82898,
SDRW2100002138,SDRW2100002138.1.1.190,전부 매몰비용이 니까,전부 매몰비용이 니까,SD2101890,455.5856,457.58897,
SDRW2100002145,SDRW2100002145.1.1.4,뭐 시사 뉴스들이 많이 나오고 있는데,뭐 시사 뉴스들이 많이 나오고 있는데,SD2101897,7.83,9.8933,
SDRW2100002149,SDRW2100002149.1.1.182,뉴스를 봐도,뉴스를 봐도,SD2101919,570.96474,572.73901,
SDRW2100002152,SDRW2100002152.1.1.61,그 얼마 전에 뉴스 본 것도,그 얼마 전에 뉴스 본 것도,SD2101922,135.65,137.74001,
SDRW2100002152,SDRW2100002152.1.1.258,그렇게 진짜 뉴스에 나올 정도로 나쁜 분은,그렇게 진짜 뉴스에 나올 정도로 나쁜 분은,SD2101921,685.3,687.79901,
SDRW2100002157,SDRW2100002157.1.1.154,나도 그 뉴스를 보고 아파트 월패드에다가 스티커 붙여 놨거든,나도 그 뉴스를 보고 아파트 월패드에다가 스티커 붙여 놨거든,SD2101923,494.029,498.52316,
SDRW2100002159,SDRW2100002159.1.1.42,그래서 그런 거 뉴스 보면서 또 생각하고,그래서 그런 거 뉴스 보면서 또 생각하고,SD2101931,109.18,111.9,
SDRW2100002160,SDRW2100002160.1.1.80,그 이유가 나는 뉴스에서 이제 많이 보니까 막 그것이 알고 싶다 그런데서 막,그 이유가 나는 뉴스에서 이제 많이 보니까 막 그것이 알고 싶다 그런데서 막,SD2101931,252.63409,257.47197,
SDRW2100002162,SDRW2100002162.1.1.266,니들이나 같이 살지만 용돈 한번 줬냐 그랬대.,니들이나 같이 살지만 용돈 한번 줬냐 그랬대.,SD2101934,738.37398,741.1612,
SDRW2100002171,SDRW2100002171.1.1.83,그것도 이젠 중년들도 많이 한다는 걸 뉴스에서 봤는데,그것도 이젠 중년들도 많이 한다는 걸 뉴스에서 봤는데,SD2101937,261.99,265.69999,
SDRW2100002172,SDRW2100002172.1.1.139,나도 뉴스를 봐서 알고 시시 티브이가 얼마나 중요한지 알아.,나도 뉴스를 봐서 알고 씨씨티비가 얼마나 중요한지 알아.,SD2101938,389.91,392.82,
SDRW2100002172,SDRW2100002172.1.1.259,요즘 뉴스엔 나돌아다니는 사건들도,요즘 뉴스엔 나돌아다니는 사건들도,SD2101937,750.31898,753.29,
SDRW2100002172,SDRW2100002172.1.1.285,요즘 뭐 뉴스 같은 것만 봐도 범죄가 생겼으면 시시 티브이 장면을,요즘 뭐 뉴스 같은 것만 봐도 범죄가 생겼으면 씨씨티비 장면을,SD2101938,836.16,839.868,
SDRW2100002174,SDRW2100002174.1.1.240,니 네 말 들어보니까,니 너 말 들어보니까,SD2101940,604.549,606.51899,
SDRW2100002175,SDRW2100002175.1.1.231,이게 고객의 니즈로써 결국에는 존재할 수밖에 없다 생각하거든.,이게 고객의 니즈로써 결국에는 존재할 수밖에 없다 생각하거든.,SD2101940,543.7,547.139,
SDRW2100002178,SDRW2100002178.1.1.24,최근에 그 가짜 뉴스가 너무 범람하다 보니까 특히 이제 일부 유튜브 이런 사람들이,최근에 그 가짜 뉴스가 너무 범람하다 보니까 특히 이제 일부 유튜브 이런 사람들이,SD2101941,65.62,70.168,
SDRW2100002178,SDRW2100002178.1.1.29,이 가짜 뉴스를 유포를 하고,이 가짜 뉴스를 유포를 하고,SD2101941,77.58,79.85,
SDRW2100002178,SDRW2100002178.1.1.38,뭐 가짜 뉴스도 거기 난무하고 있지 그거 보면은,뭐 가짜 뉴스도 거기 난무하고 있지 그거 보면은,SD2101942,98.93,102.65,
SDRW2100002178,SDRW2100002178.1.1.92,어 가짜 뉴스라는 개 개념이 살짝 모호해,어~ 가짜 뉴스라는 -개- 개념이 살짝 모호해,SD2101941,232.48,235.82,
SDRW2100002178,SDRW2100002178.1.1.94,어떤 사람에 대해서 악의적으로 계속 가짜 뉴스를 유포를 하는 거는,어떤 사람에 대해서 악의적으로 계속 가짜 뉴스를 유포를 하는 거는,SD2101941,238.0,241.75001,
SDRW2100002178,SDRW2100002178.1.1.166,우리나라는 지금 가짜 뉴스가 너무 난무해서 가짜 뉴스라는 게 얼마나 무서우냐면,우리나라는 지금 가짜 뉴스가 너무 난무해서 가짜 뉴스라는 게 얼마나 무서우냐면,SD2101941,431.2,435.668,
SDRW2100002178,SDRW2100002178.1.1.172,한 번 들은 뉴스에 대해서 그것이 가짜든 진실이 아니든,한 번 들은 뉴스에 대해서 그것이 가짜든 진실이 아니든,SD2101941,446.45,449.84197,
SDRW2100002178,SDRW2100002178.1.1.184,가짜 뉴스를 만들어내고 또 뭐 하고서는,가짜 뉴스를 맨들어내고 또 뭐 해고서는,SD2101942,487.09,490.38901,
SDRW2100002178,SDRW2100002178.1.1.206,그 징벌적 배상 뭐 뉴스 나오면은,그~ 징벌적 배상 뭐 뉴스 나오면은,SD2101942,549.17,552.31527,
SDRW2100002178,SDRW2100002178.1.1.216,세상이 되기 위해서 그러니까 모든 뉴스가 다 사실을 다 100퍼센트 얘기할 순 없지만,세상이 되기 위해서 그까 모든 뉴스가 다 사실을 다 백 퍼센트 얘기할 순 없지만,SD2101941,579.02,582.98699,
SDRW2100002178,SDRW2100002178.1.1.220,어 이 아 이거 한번 거짓 뉴스 했는데 큰,어 이~ 아 이거 한번 거짓 뉴스 했는데 큰,SD2101941,591.03,594.538,
SDRW2100002178,SDRW2100002178.1.1.237,가짜 뉴스가 유포 유포 돼서,가짜 뉴스가 -유포- 유포 돼서,SD2101941,639.96,641.996,
SDRW2100002178,SDRW2100002178.1.1.246,가짜 뉴스를 유포하는 사람에 대해서,가짜 뉴스를 유포하는 사람에 대해서,SD2101941,664.76,667.5,
SDRW2100002178,SDRW2100002178.1.1.255,그런 그 가짜 뉴스,그런 그 가짜 뉴스,SD2101942,691.22,692.8,
SDRW2100002178,SDRW2100002178.1.1.258,어떤 그 가짜 뉴스의 유포로 인해서 자기 인생을 포기하고 싶을 만큼의 괴로움을,어떤 그 가짜 뉴스의 유포로 인해서 자기 인생을 포기하고 싶을 만큼의 괴로움을,SD2101941,697.955,703.18,
SDRW2100002178,SDRW2100002178.1.1.299,그러면 아무래도 가짜 뉴스를 악영향보다는,그러면 아무래도 가짜 뉴스를 악영향보다는,SD2101941,804.09,807.56194,
SDRW2100002178,SDRW2100002178.1.1.300,가짜 뉴스를 줄이는 그런 좋은 영향이 더 많지 않을까 퍼센티지로 따지면,가짜 뉴스를 줄이는 그런 좋은 영향이 더 많지 않을까 프로테지로 따지면,SD2101941,807.87,813.08899,
SDRW2100002178,SDRW2100002178.1.1.321,정치인 뿐만 아니라 기업인 같은 경우도 인제 그 기업의 어떤 뉴스나 이런 거는,정치인 뿐만 아니라 기업인 같은 경우도 인제 그 기업의 어떤 뉴스나 이런 거는,SD2101941,864.909,870.08597,
SDRW2100002178,SDRW2100002178.1.1.329,정말 가짜 뉴스는 이 세상에서,정말 가짜 뉴스는 이 세상에서,SD2101941,893.31898,895.52495,
SDRW2100002179,SDRW2100002179.1.1.215,뉴스에는 잘 안 나오는 거 같아도,뉴스에는 잘 안 나오는 거 같애도,SD2101942,604.12,606.21897,
SDRW2100002181,SDRW2100002181.1.1.288,예전에는 뉴스 하는 거 있었는데 삼성전자 주식은 20년 전부터 계속,예전에는 뉴스 하는 거 있었는데 삼성전자 주식은 이십 년 전부터 계속,SD2101944,716.49,721.31,
SDRW2100002186,SDRW2100002186.1.1.131,니까 무섭기도 하고 근데,니까 무섭기도 하고 근데,SD2101948,348.98,351.26107,
SDRW2100002187,SDRW2100002187.1.1.110,근데 우리가 뭐 티브이에서 막 뉴스 특히 뉴스 같은 거 보면은 인제,근데 우리가 뭐 티비에서 막 뉴스 특히 뉴스 같은 거 보면은 인제,SD2101947,291.53901,295.647,
SDRW2100002187,SDRW2100002187.1.1.123,지금 뭐 뉴스에서 뭔 일 터져 갖고 딱 보면은,지금 뭐 뉴스에서 뭔 일 터져 갖고 딱 보면은,SD2101947,324.99,328.16,
SDRW2100002187,SDRW2100002187.1.1.128,지금 뉴스에선 그렇게 나오다 보니까는,지금 뉴스에선 그렇게 나오다 보니까는,SD2101947,337.34,339.97899,
SDRW2100002187,SDRW2100002187.1.1.199,혹시라도 뭐 내 뉴스에,혹시라도 뭐 내 뉴스에,SD2101947,539.03,540.6156,
SDRW2100002187,SDRW2100002187.1.1.204,뉴스에 어디 지나가다 나왔다 봐.,뉴스에 어디 지나가다 나왔다 봐.,SD2101947,550.1,552.24901,
SDRW2100002187,SDRW2100002187.1.1.211,지금 뉴스나 어디에서 보면은 나와 그게,지금 뉴스나 어디에서 보면은 나와 그게,SD2101947,563.49,566.56901,
SDRW2100002192,SDRW2100002192.1.1.11,요즘 뉴스는,요즘 뉴스는,SD2101953,33.69329,35.91,
SDRW2100002192,SDRW2100002192.1.1.33,어 뉴스를 잘 접할 수 없는 세댄데,어 뉴스를 잘 접할 수 없는 세댄데,SD2101953,102.95,106.65,
SDRW2100002192,SDRW2100002192.1.1.34,그런 식으로 인터넷 뉴스라도 보면,그런 식으로 인터넷 뉴스라도 보면,SD2101953,106.75,109.78,
SDRW2100002192,SDRW2100002192.1.1.47,티브이에서 나오는 뉴스 같은 것도,티비에서 나오는 뉴스 같은 것도,SD2101952,142.83,145.90962,
SDRW2100002192,SDRW2100002192.1.1.48,어 이 시간에 뉴스가 하니까,어 이 시간에 뉴스가 하니까,SD2101952,145.90962,148.55999,
SDRW2100002198,SDRW2100002198.1.1.215,나도 최근에 그런 뉴스를 본 거 같기는 해.,나도 최근에 그런 뉴스를 본 거 같긴 해.,SD2101685,630.29897,633.49901,
SDRW2100002203,SDRW2100002203.1.1.6,최근 내가 본 뉴스가 있어.,최근 내가 본 뉴스가 있어.,SD2101708,16.909,19.199,
SDRW2100002203,SDRW2100002203.1.1.7,그 뉴스에는 이제 많은,그 뉴스에는 이제 많은,SD2101708,19.199,21.34,
SDRW2100002203,SDRW2100002203.1.1.14,그러 대해서 아주 문제가 되고 있다는 뉴스를 본 적이 있어.,그러 대해서 아주 문제가 되고 있다는 뉴스를 본 적이 있어.,SD2101708,36.46,40.01,
SDRW2100002203,SDRW2100002203.1.1.67,그런 연예인들이 뭐 가끔은 자살도 하는 뉴스를 보면서,그런 연예인들이 뭐 가끔은 자살도 하는 뉴스를 보면서,SD2101708,182.31001,186.67,
SDRW2100002203,SDRW2100002203.1.1.74,나도 그런 부정적인 뉴스를 많이 접했기 때문에,나도 그런 부정적인 뉴스를 많이 접했기 때문에,SD2101707,204.172,208.473,
SDRW2100002203,SDRW2100002203.1.1.86,뉴스 기사를 보면은 이제 댓글창에,뉴스 기사를 보면은 ((이제)) 댓글창에,SD2101708,243.918,246.75999,
SDRW2100002203,SDRW2100002203.1.1.90,이제 청소년도 뉴스를 보면서 그런 댓글창 같은 거를,이제 청소년또 뉴스를 보면서 그런 댓글창 같은 거를,SD2101708,251.77393,255.14921,
SDRW2100002203,SDRW2100002203.1.1.145,빛 뇌 부분이 똑같다는 뉴스 기사를 본 적이 있어.,빛 뇌 부분이 똑같다는 뉴스 기사를 본 적이 있어.,SD2101708,404.739,408.59901,
SDRW2100002207,SDRW2100002207.1.1.67,그 뉴스에서 나오고 이런 거 보면서 일반인들도 많이,그 뉴스에서 나오고 이런 거 보면서 일반인들도 많이,SD2101631,211.734,215.07297,
SDRW2100002209,SDRW2100002209.1.1.69,요즘 어떤 그 뉴스를 보니까,요즘 어떤 그 뉴스를 보니까,SD2101633,185.08999,189.03,
SDRW2100002209,SDRW2100002209.1.1.188,뭐 뉴스에 팔라는 얘기도 있지만은,뭐 뉴스에 팔으라는 얘기도 있지만은,SD2101634,512.759,515.149,
SDRW2100002213,SDRW2100002213.1.1.23,니트도 사고 좀 두꺼운,니트도 사고 좀 두꺼운,SD2101676,70.084,73.688,
SDRW2100002214,SDRW2100002214.1.1.1,어 요즘만 많 뉴스에서도 많이 다루고 대중매체에서도,어 요즘만 많 뉴스에서도 많이 다루고 대중매체에서도,SD2101676,0.97,4.94379,
SDRW2100002214,SDRW2100002214.1.1.108,예전에 실제로 뉴스 같은 거를 통해서도 본 적이 있는 거 같아.,예전에 실제로 뉴스 같은 거를 통해서도 본 적이 있는 거 같아.,SD2101676,364.89,368.502,
SDRW2100002219,SDRW2100002219.1.1.249,뭐 옛날에 신문으로 봤던 뉴스들 다 스마트폰으로 보고 있으니까,뭐 옛날에 신문으로 봤던 뉴스들 다 스마트폰으로 보고 있으니까,SD2101976,788.84897,793.35901,
SDRW2100002223,SDRW2100002223.1.1.1,으류 name아 요즘 뉴스 보면은 되게 흉흉한 소식들 많잖아.,으류 &name&아 요즘 뉴스 보면은 되게 흉흉한 소식들 많잖아.,SD2101646,0.89,5.53897,
SDRW2100002224,SDRW2100002224.1.1.72,그게 뭐 100그램씩 나오는 니까 괜찮다고 쌤이 말씀하시더라.,그게 뭐 백 그람씩 나오는 니까 괜찮다고 쌤이 말씀하시더라.,SD2101713,198.58,203.22,
SDRW2100002224,SDRW2100002224.1.1.129,헬스장 회원들 중에 이런 니즈를 원한 사람이 내가 처음이래.,헬스장 회원들 중에 이런 니즈를 원한 사람이 내가 처음이래.,SD2101714,358.879,363.27453,
SDRW2100002224,SDRW2100002224.1.1.249,그래도 단백질이 니까,그래도 단백질이 니까,SD2101713,702.11,703.79897,
SDRW2100002225,SDRW2100002225.1.1.209,그 새끼를 키우는데 그 녀석은,그 새끼를 키우는데 그 녀석은,SD2101714,540.69899,543.97898,
SDRW2100002226,SDRW2100002226.1.1.202,뭐 쇼핑 사이트에서 개인정보 유출된 것도 뉴스 기사 뜰만큼,뭐 쇼핑 사이트에서 개인정보 유출된 것도 뉴스 기사 뜰만큼,SD2101713,617.61,622.47899,
SDRW2100002230,SDRW2100002230.1.1.51,어디 뉴스를 보니까.,어디 뉴스를 보니까.,SD2101723,135.36627,137.07,
SDRW2100002233,SDRW2100002233.1.1.209,나 거기서 뉴스킨 비누도 되게 많이 샀거든.,나 거기서 뉴스킨 비누도 되게 많이 샀거든.,SD2102002,480.39,482.53821,
SDRW2100002233,SDRW2100002233.1.1.234,진짜 너 뉴스킨 비누 뭐 이런 거 키워 키워드만 몇 개만 딱 넣으면,진짜 너 뉴스킨 비누 뭐 이런 거 -키워- 키워드만 몇 개만 딱 넣으면,SD2102003,535.84,540.30796,
SDRW2100002238,SDRW2100002238.1.1.139,뉴스로 받았을 때,뉴스로 받았을 때,SD2102023,232.54071,233.87637,
SDRW2100002239,SDRW2100002239.1.1.249,뉴스 보니까,뉴스 보니까,SD2102023,435.61675,437.08,
SDRW2100002248,SDRW2100002248.1.1.37,뉴스에,뉴스에,SD2102055,94.82307,96.04,
SDRW2100002249,SDRW2100002249.1.1.108,요즘에 이제 뉴스나 기사를 보더라도,요즘에 이제 뉴스나 기사를 보더라도,SD2102062,212.68,215.59752,
SDRW2100002250,SDRW2100002250.1.1.353,예전에 뉴스로 한번 뜬 걸 봤는데,예전에 뉴스로 한번 뜬 걸 봤는데,SD2102062,793.98,796.67903,
SDRW2100002252,SDRW2100002252.1.1.206,최근에 본 뉴스 중 하난데,최근에 본 뉴스 중 하난데,SD2102063,505.38477,507.58696,
SDRW2100002252,SDRW2100002252.1.1.219,요즘 뉴스 보면,요즘 뉴스 보면,SD2102062,536.31,537.73847,
SDRW2100002254,SDRW2100002254.1.1.22,나도 그 뉴스를 본 적은 있는데,나도 그 뉴스를 본 적은 있는데,SD2102064,51.73,54.46163,
SDRW2100002255,SDRW2100002255.1.1.78,사실 나는 뉴스에서 봤지만,사실 나는 뉴스에서 봤지만,SD2102064,195.34,197.99047,
